     28.41      10.76
      1.89      20.57
     23.86       4.59
     27.87       1.30
      9.17      13.79
     24.12      20.57
     12.18      14.46
      2.38       5.53
     20.41      15.38
      9.31      20.05
     19.97       9.06
      7.97      11.28
     14.75      11.54
     26.32      20.88
     22.72       8.67
      5.41      15.88
     26.22       6.83
     21.75       4.67
     10.93      11.72
      7.29      26.09
      4.54       5.82
     17.42       3.35
      4.60      10.28
      7.35      18.05
     28.20      17.85
      1.44      15.08
     24.20       6.81
      8.21       6.56
     15.03       4.52
      5.45      28.72
     24.65      24.37
      4.31       1.84
     18.41      28.81
     16.45      21.37
      9.94      27.57
     19.33      20.13
     10.52      21.93
     12.89       9.89
     17.24      11.62
     13.01       5.97
     15.59       8.98
     23.72       2.43
     27.63      13.28
      6.25      22.70
     28.20      21.55
      7.55       1.07
     24.12      27.24
     20.65      25.48
     20.71      17.59
     14.03      24.29
