      3.70       0.75
      2.77      -0.12
      1.65      -1.56
      5.79       0.66
     -4.44       1.16
     -0.03       4.75
      0.74       0.53
     -3.28       1.89
     -1.31      -3.04
      0.22       4.33
      1.40      -0.83
     -1.55      -4.14
     -0.03      -1.88
     -0.49      -3.77
      1.80      -1.75
     -0.83      -4.72
     -3.70       1.01
      0.53      -1.40
     -2.88      -0.47
     -1.36       2.94
     -1.56      -2.60
      2.18       0.72
     -1.02      -0.46
      0.76       6.50
      0.77      -0.19
     -2.37      -0.03
      3.29      -0.96
      2.08      -2.03
      3.52       1.24
      1.41      -5.83
      1.18       3.29
     -0.15       0.50
     -3.73       4.54
      2.03       0.07
      2.72      -1.74
     -6.46      -0.06
      0.15       2.85
     -0.72      -4.10
      1.44      -2.10
      0.94      -6.44
      5.86      -0.54
     -0.25      -3.33
     -2.35      -0.92
     -2.27      -3.92
      1.81       1.19
      0.08      -3.90
      1.23       4.52
     -4.81       1.26
      0.94      -0.43
     -3.13       0.99
