      1.28       0.04
      1.62      -0.98
     -0.80      -1.97
     -0.80       1.30
      2.54       4.68
      2.07       2.71
      3.52      -0.42
      2.49      -2.83
     -4.54      -2.40
     -0.65      -3.49
     -3.50       1.25
     -1.16      -0.43
     -2.61      -0.73
     -0.28       3.16
      0.19       2.65
     -6.71      -0.21
     -6.76      -0.53
     -6.05      -2.58
      2.32       1.69
     -1.76      -2.66
      2.25       0.90
     -0.10       5.10
      3.84       3.10
     -3.48      -4.92
     -3.51       2.83
      1.45      -0.78
      0.09       2.89
      5.21       1.50
     -2.48       0.07
     -3.77      -0.60
     -4.00       5.04
     -1.27       4.24
      0.13       0.09
     -1.01      -0.22
      0.06       0.67
      0.98       2.94
      2.95       2.44
     -1.33      -1.10
     -0.27      -1.10
      2.85       3.48
      0.92       1.17
      2.93      -2.42
      0.94      -0.26
      4.93       4.61
      2.12       3.12
      1.90      -1.41
     -0.91      -0.10
     -1.38       4.54
      0.40       1.46
      3.71      -0.63
