     28.32      10.50
      4.49      19.89
     19.83       6.37
     28.06       2.01
     11.80       9.82
     25.63      20.68
     19.64      13.80
      5.89       1.46
     24.06      21.99
      9.12      15.19
     19.09       9.11
      7.00       9.46
     13.70      11.98
     21.02      25.98
     21.71      13.46
      3.03      14.72
     27.30       4.23
     17.23       3.58
     10.07      13.38
      7.21      20.62
      5.84       5.45
     15.33       1.70
      1.67       6.55
      4.24      17.52
     28.88      17.85
      6.39      12.99
     26.66       7.08
      9.83       4.49
     12.18       1.91
      7.80      22.90
     19.93      21.37
      1.66       3.92
     16.22      28.84
     14.58      22.82
     10.45      27.99
     17.92      19.92
     12.29      19.95
     13.05       8.13
     21.09      10.67
     13.70       4.56
     16.90       7.33
     22.84       4.32
     25.81      14.15
      4.70      27.33
     23.61      27.65
      7.45       3.36
     20.62      28.01
     18.28      25.67
     24.58      15.72
     10.94      23.76
