     26.92      12.15
      2.69      15.25
     20.52       7.28
     28.44       6.36
     16.40      10.48
     20.15      24.69
     19.58      14.54
     11.00       8.70
     27.38      27.08
      4.75      13.92
     22.35      12.55
      4.40      11.60
     16.89      17.08
     15.63      27.49
     27.66      16.15
      2.44      20.81
     25.90       2.22
     16.18       2.76
     11.47      14.25
      8.41      17.00
      1.85       6.23
     14.02       3.90
      6.79       8.23
      2.45      12.19
     22.60      20.34
      2.07       9.14
     28.28       8.54
     11.93       6.10
     10.89       1.57
      9.49      14.50
     18.56      21.16
      1.36       2.59
      8.53      22.98
     12.44      19.59
     11.31      25.06
     18.46      18.38
      7.40      20.07
     23.76       7.38
     22.52      14.63
     16.57       6.89
     18.42      10.80
     18.10       5.45
     24.28       9.45
      4.23      18.69
     21.41      22.83
      8.87       1.11
     18.41      28.86
     15.26      23.57
     20.46      18.60
      5.57      22.72
