     28.00       9.63
      4.59      20.37
     23.50       4.44
     27.45       3.39
      7.53      14.66
     22.44      21.86
      9.56      16.31
      1.15       7.28
     21.91      13.30
     11.35      21.91
     19.38       7.39
      6.57      11.46
     13.38      14.39
     23.92      19.70
     23.29       9.64
      4.77      15.54
     28.05       7.28
     21.31       6.65
      9.68       8.67
      7.47      28.13
      3.60       4.25
     18.10       2.63
      4.62       9.43
      7.51      16.75
     28.41      17.10
      3.68      18.51
     23.65       6.90
      7.61       9.24
     16.62       5.85
      3.27      26.48
     27.71      25.13
      6.57       3.53
     18.85      28.17
     15.44      20.65
     10.65      28.08
     18.26      22.82
     12.23      24.55
     13.51      11.14
     16.37      12.89
     11.91       5.82
     17.54       8.18
     25.28       2.14
     27.48      13.26
      6.66      21.65
     28.70      20.84
      7.14       1.05
     25.72      27.22
     21.31      26.69
     21.32      17.01
     15.12      24.48
