     28.91      11.74
      2.72      20.82
     23.37       4.74
     26.84       2.87
     10.43      12.36
     23.98      19.39
     16.81      14.15
      3.59       3.80
     18.56      15.59
      8.47      18.08
     20.50       8.74
      6.35      11.65
     15.36      11.41
     24.82      22.78
     22.32      10.78
      3.94      15.29
     27.92       6.08
     20.53       4.08
     13.22      13.13
      8.25      23.61
      5.47       7.37
     17.65       3.28
      4.19       9.54
      5.51      18.51
     27.89      16.49
      4.32      12.80
     23.14       7.13
      8.81       3.92
     13.28       3.01
      6.45      26.61
     21.85      23.53
      2.09       1.81
     17.98      28.55
     17.44      22.08
      9.24      27.07
     18.64      20.48
     10.22      21.59
     11.21       8.03
     18.05      12.24
     13.67       6.66
     15.09       8.14
     23.03       1.31
     27.54      13.78
      5.85      23.72
     27.33      23.52
      7.95       1.20
     22.55      27.27
     19.79      24.37
     22.47      17.18
     12.96      24.11
