     26.30      11.59
      6.45      12.97
     20.63       5.65
     27.03       8.67
     15.93       5.14
     14.90      21.69
     16.25      15.41
     15.26      11.39
     19.55      26.77
     10.49      15.11
     28.64      17.35
      2.36      10.86
     14.34      19.14
     14.19      24.71
     28.00      20.72
      1.04      26.49
     22.19       1.96
     13.44       1.78
     14.49      13.63
     14.07      16.98
      7.65       6.28
     10.99       9.04
      9.73       6.51
      4.46      14.07
     23.13      19.65
      4.58       5.92
     20.44       9.56
     10.88      11.80
      8.67       4.42
      7.13       8.69
     12.63      23.40
      2.60       5.62
      6.15      17.92
     12.54      20.34
      9.39      19.17
     18.98      21.67
      7.54      23.74
     28.58       2.38
     26.56      17.79
     20.90      12.43
     20.61      16.67
     18.68       8.04
     23.43      11.32
      3.06      16.25
     24.64      24.08
      8.31       1.45
     16.83      28.96
     10.06      25.74
     18.07      19.86
      7.00      25.87
