      3.70       0.75
     -2.77      -0.12
      1.65      -1.56
      1.60      -1.27
      2.02      -7.42
     -0.03       4.75
     -0.04      -4.83
      6.51       3.84
      1.97      -1.54
     -4.49      -2.04
      5.59       1.11
     -1.55      -4.14
      0.66       1.35
     -0.29      -4.15
      0.05      -0.26
     -0.05       0.65
      3.70       1.01
      0.53      -1.40
     -0.57       3.35
      1.70      -0.18
     -1.56      -2.60
      2.18       0.72
     -4.95       0.32
     -3.58       1.26
     -2.01      -1.59
      2.72      -0.93
      3.29      -0.96
      2.08      -2.03
      0.37      -0.46
      1.41       5.83
     -5.88       3.80
     -0.47       1.04
     -6.71       1.05
      0.62      -1.51
      2.72       1.74
     -1.62       1.02
     -4.01      -2.59
     -0.22       4.36
     -2.59      -0.14
     -0.24      -1.45
     -2.86      -1.17
     -0.25      -3.33
      0.43       0.48
      2.15      -0.30
      1.61       1.34
      3.50       0.72
      2.32       1.97
      4.81       1.26
      3.71       0.89
     -3.13       0.99
