      1.28       0.04
      5.77      -4.30
     -0.80      -1.97
     -0.80       1.30
      2.53      -4.53
     -1.39      -2.69
     -1.66       2.88
      3.58      -1.89
     -4.54      -2.40
      3.31      -0.78
      4.06       2.78
     -1.16      -0.43
     -1.44       2.13
     -0.87      -1.61
      0.19       2.65
     -1.96       4.33
     -6.76      -0.53
     -2.00      -2.12
     -0.67       2.02
      4.22      -2.40
      1.48       3.67
     -2.86       0.28
      1.37      -1.00
      2.87       1.10
      0.50      -0.03
      1.85      -2.04
     -5.50       0.29
     -4.41       5.45
     -1.33       2.29
     -1.34      -3.10
     -3.48       4.79
      0.66       4.52
      0.69      -3.88
     -0.24       2.59
     -3.33      -4.60
      0.42       1.71
      2.95       2.44
      1.33      -1.10
      3.29       0.23
      2.85       3.48
     -1.43       6.34
      0.85       1.25
      0.94      -0.26
     -1.03      -0.37
      2.12       3.12
      1.61      -2.91
     -0.91       0.10
     -3.67       1.70
     -1.64       0.01
      3.03       1.92
