     27.79      10.12
      3.54      21.07
     22.36       2.96
     27.27       8.14
      7.01      15.24
     19.35      23.06
      8.48      22.22
      1.46       9.53
     22.65      12.81
     16.62      23.53
     19.98       5.48
      4.04      13.36
     11.66      21.16
     16.15      19.59
     25.18      10.68
      5.13      16.94
     27.09       2.94
     20.91       8.65
      9.49       9.62
      9.38      25.75
      1.41       1.39
     20.66       1.90
      5.27       4.41
      8.89      17.69
     27.55      15.20
      7.31      19.02
     19.77      11.28
      7.13      11.55
     12.65       4.80
      4.25      24.09
     26.98      22.47
      9.10       3.48
     21.30      27.95
     13.12      19.00
     12.30      28.75
     18.26      25.84
     15.52      27.48
     16.22      14.38
     14.36      15.83
      9.37       5.48
     17.61      11.27
     24.37       2.46
     25.04      13.53
     11.94      23.30
     26.17      19.17
      6.20       1.35
     25.64      26.40
     23.37      28.51
     22.73      15.67
     18.99      28.16
