     25.90      11.57
      7.45      12.24
     20.88       6.27
     27.28       8.26
     16.64       7.18
     15.04      22.10
     16.20      14.86
     14.13      11.99
     20.99      27.53
     10.84      14.94
     28.07      16.47
      2.72      11.00
     14.89      19.98
     14.67      24.14
     27.94      19.88
      1.66      25.11
     24.34       2.13
     14.07       1.11
     13.30      14.39
     13.30      16.39
      6.53       5.37
     11.90       8.95
      8.72       6.83
      3.55      13.72
     22.97      19.66
      4.68       6.28
     20.49       8.68
      9.93      11.04
      8.96       4.77
      7.76       9.75
     12.12      23.13
      2.39       4.19
      7.16      19.54
     12.62      19.52
      9.23      20.24
     18.84      21.10
      6.60      22.97
     28.16       2.72
     25.52      17.72
     20.00      11.33
     20.32      16.30
     18.59       7.83
     23.13      11.40
      3.39      16.37
     23.97      23.09
      7.80       1.48
     17.12      29.00
     10.54      24.40
     19.35      18.24
      8.33      24.81
