     28.31      10.37
      4.50      19.70
     19.72       6.38
     27.98       1.66
     11.88       9.66
     25.93      21.06
     19.69      13.84
      6.03       1.66
     24.35      22.38
      9.28      15.36
     19.14       9.27
      7.06       9.31
     13.60      12.02
     20.76      26.16
     21.91      13.64
      2.91      14.84
     27.17       4.22
     17.03       3.54
      9.86      13.17
      7.11      20.45
      5.87       5.78
     15.10       1.55
      1.92       6.39
      4.20      17.39
     28.86      17.98
      6.75      12.72
     26.79       7.26
      9.76       4.77
     12.27       2.05
      7.84      22.67
     19.86      21.42
      1.25       3.84
     16.01      29.00
     14.65      23.01
     10.58      28.09
     17.71      19.78
     12.16      19.63
     13.41       8.19
     21.12      10.37
     13.70       4.43
     16.71       7.10
     22.83       4.55
     25.85      13.97
      4.67      27.71
     23.42      27.92
      7.68       3.25
     20.66      28.16
     18.17      25.55
     24.52      15.82
     10.81      23.74
