      0.91       2.07
     -3.56       3.98
      1.67       0.66
      1.04       1.91
      3.51       0.70
     -4.86      -5.11
      2.25      -3.55
      2.04       2.89
     -3.67      -5.99
     -2.34      -2.83
      2.96      -1.12
     -1.76      -2.05
      0.42       3.70
     -0.65       2.51
      3.12      -0.28
      2.07       1.54
      0.06      -2.13
      2.52       2.54
     -0.53       3.28
     -0.34      -1.73
     -2.78       0.84
      0.37       1.63
     -0.94       5.85
     -0.93      -3.30
      3.52       3.40
     -3.67      -0.41
     -3.00       1.73
     -2.48       0.53
      0.55       2.33
      0.68      -3.36
      1.07      -1.11
     -3.13       0.28
     -3.74      -2.72
     -2.57      -4.48
     -0.68      -2.85
      0.82       1.76
     -2.62       1.70
      4.85       0.44
      0.01       3.64
      2.73       2.20
      4.57       5.66
     -5.28      -2.25
     -2.62      -2.26
     -0.44      -5.49
     -3.58      -2.18
      2.71      -1.82
     -0.91       0.10
     -1.62      -0.02
     -2.83       1.02
     -1.80      -0.31
