      2.17       2.37
      0.16      -2.68
     -1.59       0.18
      1.04       1.91
      1.21      -2.25
      4.86       5.11
     -0.66       0.77
      2.04       2.89
      3.67       5.99
     -3.81      -2.68
     -0.98       1.83
      0.50       5.10
      4.36       0.75
     -5.72      -1.00
      3.12      -0.28
     -1.76       1.66
     -4.09       3.06
     -0.08      -2.45
     -1.38      -1.71
     -1.47      -2.33
     -2.78       0.84
     -0.21      -0.12
      3.70      -2.35
     -0.65      -1.90
     -3.78       1.98
     -3.67      -0.41
     -0.30      -1.79
      4.11      -4.72
     -4.13       1.07
      0.68      -3.36
     -0.91       0.73
      5.85      -1.22
     -2.91      -2.34
      0.91       2.74
      1.96       1.47
     -2.96      -1.93
      4.06       1.08
      5.08       0.87
      2.14      -3.94
     -4.80      -1.21
      1.62       1.03
     -0.17       3.23
      0.47      -2.56
     -0.44      -5.49
      0.55      -3.87
      3.29      -1.59
     -0.91       0.10
     -1.51      -1.65
      0.34       4.12
     -1.80      -0.31
