     -1.60       0.75
      4.40       0.43
     -5.41       2.98
      2.87      -0.47
      1.21      -2.25
     -0.24      -1.99
     -4.24      -1.14
      2.04      -2.89
      5.47       5.78
     -1.30      -3.86
      3.54      -2.95
      0.80      -2.12
     -1.47       0.51
     -2.52       3.20
     -1.16       4.56
     -6.14      -0.57
      2.89      -1.25
     -3.08       0.09
      3.80       1.23
      1.63      -4.17
      5.68      -1.78
      0.40      -0.13
     -3.70      -2.35
     -2.54       2.20
     -3.20      -2.28
      2.32       1.71
     -1.31       0.17
      1.00      -4.43
     -2.57      -3.02
      1.68      -4.49
     -1.36      -2.70
     -3.73       2.78
     -0.72      -1.06
     -0.12       3.56
     -1.18      -0.84
     -0.28      -0.28
      0.40       0.82
     -5.24      -1.46
      5.37      -1.29
     -0.00      -1.90
      2.24      -0.32
     -0.17       3.23
     -0.63       1.72
     -0.67       1.72
     -4.15       3.31
      0.67       0.21
     -2.64       0.04
     -4.79      -0.58
      4.16      -1.22
     -1.80      -0.31
