     24.54       9.43
      1.12      21.17
     20.95       4.28
     22.23       7.60
      9.55      12.82
     19.26      19.44
      6.26      23.40
      4.32       7.88
     21.95      13.64
     17.00      20.29
     18.76       6.20
      5.39      16.97
     12.34      22.13
     14.19      21.33
     23.61      12.21
      5.86      21.06
     28.99       1.48
     20.45       9.87
     11.91       9.87
      9.91      23.86
      1.96       3.66
     18.80       1.29
      6.30       4.91
     11.96      15.93
     27.64      15.74
      9.35      19.02
     18.45      12.92
      5.31      13.32
     10.79       4.38
      4.59      27.53
     25.96      19.60
      8.02       2.40
     25.46      24.97
     11.40      18.65
     11.08      28.50
     22.16      24.54
     15.80      27.80
     16.84      17.96
     13.27      17.51
      8.33      10.57
     12.76      11.91
     25.82       2.39
     25.19      14.28
     12.36      24.67
     24.60      18.14
      5.98       1.65
     25.07      21.81
     27.44      27.37
     23.17      16.72
     21.73      27.30
