      0.73       2.42
     -4.40       0.43
      0.50       1.11
      4.42      -4.44
      5.67      -1.74
      3.07      -2.14
      3.41      -3.33
      2.04      -2.89
     -2.46       3.45
     -3.19      -2.74
      2.51       2.87
      4.89       0.35
      1.75      -5.28
      5.55       0.08
     -2.09      -2.21
     -1.00       1.13
     -3.08      -1.30
      0.89      -3.29
      2.49       5.12
     -1.36      -2.94
      1.56       2.60
     -1.83       1.80
     -1.07       0.70
     -0.27       2.16
     -2.23       3.11
     -5.22      -5.77
      0.47      -0.50
      1.00      -4.43
     -1.93      -2.81
      4.68       3.26
     -5.05      -1.27
     -3.73      -2.78
     -0.72       1.06
      1.66       1.18
     -1.18      -0.84
      1.77      -4.44
     -3.02      -4.67
     -2.47      -1.51
      1.44      -2.10
      1.82       0.24
     -3.22       1.32
     -2.57      -4.24
      0.25       0.04
     -0.67       1.72
     -1.81       1.19
      0.67      -0.21
     -2.64       0.04
     -1.09      -2.00
     -1.01       0.96
     -1.80      -0.31
