     22.08       8.93
      2.72      21.24
     19.85       5.32
     19.59       7.72
      9.36      17.19
     18.68      16.49
      6.23      26.24
      3.59       7.35
     20.74      14.11
     18.95      21.81
     16.63       6.19
      5.52      19.00
     11.85      21.74
     15.37      23.59
     23.43      12.51
      5.94      21.49
     26.54       1.20
     20.10      10.80
     12.29       7.64
      8.78      23.97
      2.36       4.29
     17.35       1.19
      8.55       5.80
     14.36      15.12
     28.80      15.28
      8.45      19.88
     16.25      13.51
      3.93      14.67
     10.55       4.68
      3.66      26.60
     28.54      18.89
      8.17       1.66
     28.08      24.27
     11.14      19.56
      9.27      27.34
     23.24      23.87
     18.46      28.48
     16.99      15.43
     14.81      17.67
      6.58       9.49
     13.51      13.26
     25.98       4.60
     24.90      13.95
     11.00      24.35
     23.53      17.24
      3.82       1.22
     23.70      20.20
     27.36      26.53
     21.39      16.37
     23.81      26.65
