     -2.68      -0.86
     -1.17       0.37
      1.67       0.66
     -1.04       1.91
      3.51       0.70
     -4.86      -5.11
      1.16       1.21
      2.04       2.89
      4.54       2.40
     -2.34      -2.83
      8.32      -2.16
     -1.76      -2.05
      0.42       3.70
     -0.65      -2.51
      0.19       2.65
      3.62       3.85
      0.06      -2.13
     -0.43      -4.13
     -0.53       3.28
      2.95      -0.43
     -2.90      -0.48
     -3.15       2.11
     -0.94       5.85
      0.20      -0.74
     -4.68      -4.99
     -4.68      -1.65
     -3.00       1.73
     -0.96       3.20
      2.83      -0.71
      0.68      -3.36
      1.07      -1.11
     -3.13       0.28
     -3.74      -2.72
      0.20      -2.69
     -0.68      -2.85
      0.82       1.76
     -5.40      -0.08
     -2.78      -0.11
      0.01       3.64
      2.73       2.20
      0.29       1.94
      1.19       3.93
      5.00      -1.71
     -0.44      -5.49
     -3.58      -2.18
     -1.09      -1.44
     -0.91       0.10
     -1.62      -0.02
     -2.83       1.02
     -1.80      -0.31
