     28.31      10.12
      4.52      19.36
     19.52       6.40
     27.83       1.00
     12.04       9.37
     26.56      21.72
     19.61      13.94
      6.30       2.03
     24.83      23.15
      9.55      15.76
     19.19       9.54
      7.16       9.04
     13.41      12.08
     20.26      26.42
     22.46      13.95
      2.68      15.05
     26.92       4.21
     16.66       3.45
      9.51      12.73
      6.92      20.15
      5.94       6.40
     14.66       1.27
      2.40       6.08
      4.11      17.15
     28.37      18.24
      7.42      12.20
     27.04       7.58
      9.61       5.31
     12.44       2.31
      7.93      22.24
     19.75      21.52
      1.50       3.68
     15.64      28.69
     14.77      23.36
     10.83      28.28
     17.33      19.53
     11.93      19.02
     14.06       8.30
     21.22       9.83
     13.70       4.18
     16.36       6.68
     22.80       4.96
     25.91      13.64
      4.62      28.42
     23.06      28.42
      8.10       3.04
     20.73      28.53
     17.98      25.34
     24.41      16.00
     10.58      23.70
