     28.59      11.89
      3.62      20.91
     22.25       5.25
     27.42       2.77
     10.68      11.90
     23.93      18.99
     16.11      13.72
      4.01       3.22
     19.67      16.77
      8.20      17.29
     21.12       8.20
      6.26      11.41
     15.06      11.51
     24.31      23.44
     22.09      11.71
      3.00      14.79
     28.51       5.83
     19.90       4.09
     14.00      13.38
      8.57      22.77
      6.31       7.34
     17.73       3.25
      3.75       8.73
      4.99      18.96
     27.24      16.12
      4.73      13.35
     22.99       7.21
      9.01       3.02
     12.76       2.40
      6.82      25.74
     21.57      22.98
      1.33       2.38
     17.84      28.34
     17.41      22.80
      9.00      26.90
     18.58      20.42
     10.31      21.75
     10.15       7.73
     18.97      12.17
     13.71       6.32
     15.51       8.04
     23.00       1.34
     27.42      14.03
      5.69      24.03
     26.49      24.19
      8.09       1.24
     22.02      27.28
     18.81      24.25
     23.32      16.93
     12.60      24.04
